Date,Price,Open,High,Low,Vol,Change,200EMA,20EMA
2018.07.30,1.1706,1.166,1.1721,1.1648,0,0.41,1.1852,1.1682
2018.07.27,1.1658,1.1643,1.1665,1.1621,0,0.13,1.1854,1.168
2018.07.26,1.1643,1.1728,1.1744,1.1639,0,-0.72,1.1855,1.1682
2018.07.25,1.1728,1.1684,1.1739,1.1663,0,0.36,1.1858,1.1686
2018.07.24,1.1686,1.1692,1.1719,1.1654,0,-0.05,1.1859,1.1682
2018.07.23,1.1692,1.173,1.1752,1.1682,0,-0.24,1.1861,1.1681
2018.07.20,1.172,1.1644,1.174,1.1626,0,0.66,1.1862,1.168
2018.07.19,1.1643,1.1639,1.168,1.1574,0,0.03,1.1864,1.1676
2018.07.18,1.1639,1.166,1.1665,1.1601,0,-0.19,1.1866,1.168
2018.07.17,1.1661,1.1711,1.1746,1.165,0,-0.42,1.1868,1.1684
2018.07.16,1.171,1.1676,1.1726,1.1674,0,0.21,1.187,1.1686
2018.07.13,1.1685,1.1669,1.1688,1.161,0,0.11,1.1872,1.1684
2018.07.12,1.1672,1.1674,1.1697,1.1648,0,-0.02,1.1874,1.1684
2018.07.11,1.1674,1.1745,1.176,1.1665,0,-0.6,1.1876,1.1685
2018.07.10,1.1744,1.1751,1.1764,1.169,0,-0.06,1.1878,1.1686
2018.07.09,1.1751,1.1748,1.1792,1.1731,0,0.03,1.1879,1.168
2018.07.06,1.1747,1.169,1.1769,1.1679,0,0.48,1.1881,1.1672
2018.07.05,1.1691,1.1655,1.1722,1.1649,0,0.3,1.1882,1.1664
2018.07.04,1.1656,1.1658,1.1684,1.1629,0,-0.01,1.1884,1.1662
2018.07.03,1.1657,1.1641,1.1675,1.1621,0,0.14,1.1886,1.1662
2018.07.02,1.1641,1.1651,1.1699,1.159,0,-0.38,1.1888,1.1663
2018.06.29,1.1685,1.1569,1.1692,1.1558,0,1,1.1891,1.1665
2018.06.28,1.1569,1.1555,1.1602,1.1527,0,0.13,1.1893,1.1663
2018.06.27,1.1554,1.1647,1.1674,1.1541,0,-0.8,1.1896,1.1673
2018.06.26,1.1647,1.1704,1.1722,1.1635,0,-0.49,1.19,1.1685
2018.06.25,1.1704,1.1659,1.1715,1.1627,0,0.4,1.1902,1.1689
2018.06.22,1.1657,1.1604,1.1677,1.16,0,0.47,1.1904,1.1688
2018.06.21,1.1603,1.1572,1.1635,1.1509,0,0.27,1.1907,1.1691
2018.06.20,1.1572,1.159,1.1602,1.1537,0,-0.16,1.191,1.17
2018.06.19,1.159,1.1624,1.1646,1.153,0,-0.28,1.1913,1.1714
2018.06.18,1.1623,1.1609,1.1625,1.1563,0,0.12,1.1916,1.1727
2018.06.15,1.1609,1.1568,1.1629,1.1543,0,0.35,1.1919,1.1738
2018.06.14,1.1569,1.1791,1.1853,1.1562,0,-1.88,1.1922,1.1751
2018.06.13,1.1791,1.1745,1.1803,1.1725,0,0.39,1.1926,1.1771
2018.06.12,1.1745,1.1784,1.1811,1.1733,0,-0.33,1.1927,1.1768
2018.06.11,1.1784,1.1766,1.1822,1.1754,0,0.14,1.1929,1.1771
2018.06.08,1.1768,1.18,1.1812,1.1726,0,-0.26,1.1931,1.177
2018.06.07,1.1799,1.1774,1.1842,1.1772,0,0.22,1.1932,1.177
2018.06.06,1.1773,1.1717,1.1797,1.1708,0,0.47,1.1934,1.1767
2018.06.05,1.1718,1.1698,1.1733,1.1652,0,0.16,1.1935,1.1766
2018.06.04,1.1699,1.1656,1.1744,1.1652,0,0.33,1.1937,1.1771
2018.06.01,1.1661,1.1691,1.1718,1.1617,0,-0.27,1.194,1.1779
2018.05.31,1.1692,1.1665,1.1726,1.1641,0,0.25,1.1943,1.1791
2018.05.30,1.1663,1.154,1.1678,1.1518,0,1.07,1.1945,1.1801
2018.05.29,1.154,1.1625,1.1641,1.1508,0,-0.71,1.1948,1.1816
2018.05.28,1.1623,1.1651,1.1729,1.1605,0,-0.25,1.1952,1.1845
2018.05.25,1.1652,1.172,1.1735,1.1645,0,-0.58,1.1955,1.1868
2018.05.24,1.172,1.1695,1.175,1.1688,0,0.2,1.1958,1.1891
2018.05.23,1.1697,1.1778,1.179,1.1675,0,-0.7,1.1961,1.1909
2018.05.22,1.1779,1.1792,1.183,1.1754,0,-0.1,1.1963,1.1931
2018.05.21,1.1791,1.1764,1.1797,1.1717,0,0.11,1.1965,1.1947
2018.05.18,1.1778,1.1796,1.1825,1.1749,0,-0.14,1.1967,1.1964
2018.05.17,1.1795,1.1808,1.1839,1.1775,0,-0.1,1.1969,1.1983
2018.05.16,1.1807,1.1837,1.1854,1.1762,0,-0.26,1.1971,1.2003
2018.05.15,1.1838,1.1925,1.1939,1.1817,0,-0.75,1.1972,1.2024
2018.05.14,1.1927,1.1947,1.1998,1.1926,0,-0.14,1.1974,1.2044
2018.05.11,1.1944,1.1917,1.197,1.1891,0,0.24,1.1974,1.2056
2018.05.10,1.1915,1.1852,1.1948,1.1843,0,0.55,1.1974,1.2068
2018.05.09,1.185,1.1863,1.1898,1.1822,0,-0.12,1.1975,1.2084
2018.05.08,1.1864,1.1924,1.1941,1.1838,0,-0.49,1.1976,1.2108
2018.05.07,1.1922,1.1953,1.198,1.1898,0,-0.32,1.1977,1.2134
2018.05.04,1.196,1.1989,1.1997,1.1911,0,-0.23,1.1978,1.2156
2018.05.03,1.1988,1.1951,1.2009,1.1946,0,0.31,1.1978,1.2177
2018.05.02,1.1951,1.1992,1.2033,1.1938,0,-0.35,1.1978,1.2197
2018.05.01,1.1993,1.2076,1.2086,1.1981,0,-0.71,1.1978,1.2223
2018.04.30,1.2079,1.2125,1.2141,1.2064,0,-0.42,1.1978,1.2247
2018.04.27,1.213,1.2105,1.2135,1.2055,0,0.22,1.1977,1.2265
2018.04.26,1.2103,1.2161,1.2211,1.2096,0,-0.48,1.1976,1.2279
2018.04.25,1.2161,1.2232,1.224,1.216,0,-0.58,1.1974,1.2297
2018.04.24,1.2232,1.2209,1.2247,1.2182,0,0.19,1.1973,1.2312
2018.04.23,1.2209,1.2289,1.2292,1.2198,0,-0.64,1.197,1.232
2018.04.20,1.2288,1.2346,1.2354,1.225,0,-0.47,1.1968,1.2332
2018.04.19,1.2346,1.2373,1.2402,1.2329,0,-0.22,1.1964,1.2336
2018.04.18,1.2373,1.2369,1.2398,1.2343,0,0.02,1.196,1.2335
2018.04.17,1.237,1.2378,1.2413,1.2335,0,-0.08,1.1956,1.2331
2018.04.16,1.238,1.233,1.2395,1.2325,0,0.4,1.1952,1.2327
2018.04.13,1.2331,1.2327,1.2348,1.2307,0,0.03,1.1948,1.2322
2018.04.12,1.2327,1.2368,1.2382,1.23,0,-0.32,1.1944,1.2321
2018.04.11,1.2367,1.2357,1.2397,1.2347,0,0.09,1.194,1.232
2018.04.10,1.2356,1.232,1.2379,1.2303,0,0.28,1.1936,1.2315
2018.04.09,1.2321,1.2279,1.2331,1.2261,0,0.31,1.1932,1.2311
2018.04.06,1.2283,1.224,1.2292,1.2214,0,0.35,1.1928,1.231
2018.04.05,1.224,1.2278,1.2292,1.2218,0,-0.31,1.1924,1.2313
2018.04.04,1.2278,1.2269,1.2315,1.2256,0,0.07,1.1921,1.232
2018.04.03,1.227,1.2304,1.2336,1.2253,0,-0.26,1.1917,1.2325
2018.04.02,1.2302,1.2323,1.2346,1.2282,0,-0.17,1.1914,1.233
2018.03.30,1.2323,1.2301,1.2331,1.2293,0,0.17,1.191,1.2333
2018.03.29,1.2302,1.2308,1.2335,1.2282,0,-0.05,1.1906,1.2334
2018.03.28,1.2308,1.2403,1.2424,1.23,0,-0.77,1.1902,1.2338
2018.03.27,1.2403,1.2444,1.2478,1.2373,0,-0.32,1.1898,1.2341
2018.03.26,1.2443,1.2348,1.2463,1.2341,0,0.73,1.1893,1.2335
2018.03.23,1.2353,1.2302,1.2375,1.2301,0,0.41,1.1887,1.2323
2018.03.22,1.2302,1.2337,1.2389,1.2285,0,-0.29,1.1882,1.232
2018.03.21,1.2338,1.2242,1.2351,1.2241,0,0.78,1.1878,1.2322
2018.03.20,1.2242,1.2335,1.2356,1.2239,0,-0.75,1.1874,1.232
2018.03.19,1.2335,1.2284,1.2361,1.2258,0,0.37,1.187,1.2328
2018.03.16,1.2289,1.2305,1.2338,1.2261,0,-0.13,1.1865,1.2328
2018.03.15,1.2305,1.2366,1.2385,1.2299,0,-0.5,1.1861,1.2332
2018.03.14,1.2367,1.239,1.2414,1.2347,0,-0.19,1.1857,1.2335
2018.03.13,1.239,1.2334,1.2408,1.2314,0,0.45,1.1851,1.2331
2018.03.12,1.2334,1.2311,1.2347,1.2291,0,0.22,1.1846,1.2325
2018.03.09,1.2307,1.2312,1.2336,1.2273,0,-0.04,1.1841,1.2324
2018.03.08,1.2312,1.2411,1.2448,1.2298,0,-0.81,1.1836,1.2326
2018.03.07,1.2413,1.2404,1.2445,1.2385,0,0.07,1.1832,1.2327
2018.03.06,1.2404,1.2336,1.2422,1.2328,0,0.55,1.1826,1.2318
2018.03.05,1.2336,1.2323,1.2366,1.2268,0,0.15,1.182,1.2309
2018.03.02,1.2317,1.2266,1.2336,1.225,0,0.4,1.1815,1.2306
2018.03.01,1.2268,1.2193,1.2272,1.2153,0,0.61,1.181,1.2305
2018.02.28,1.2194,1.2232,1.2243,1.2188,0,-0.31,1.1805,1.2309
2018.02.27,1.2232,1.2317,1.2348,1.2221,0,-0.7,1.1801,1.2321
2018.02.26,1.2318,1.2299,1.2356,1.2278,0,0.2,1.1797,1.2331
2018.02.23,1.2293,1.2329,1.2337,1.2279,0,-0.31,1.1792,1.2332
2018.02.22,1.2331,1.2283,1.2354,1.226,0,0.38,1.1787,1.2336
2018.02.21,1.2284,1.2338,1.2361,1.2281,0,-0.44,1.1781,1.2336
2018.02.20,1.2338,1.2409,1.2414,1.232,0,-0.56,1.1776,1.2342
2018.02.19,1.2408,1.2409,1.2435,1.2368,0,0.02,1.177,1.2342
2018.02.16,1.2406,1.2506,1.2557,1.2394,0,-0.8,1.1764,1.2336
2018.02.15,1.2506,1.2449,1.2511,1.2447,0,0.45,1.1758,1.2328
2018.02.14,1.245,1.2352,1.2467,1.2276,0,0.79,1.175,1.2309
2018.02.13,1.2352,1.2293,1.2373,1.2285,0,0.49,1.1743,1.2295
2018.02.12,1.2292,1.2253,1.2298,1.2234,0,0.47,1.1737,1.2289
2018.02.09,1.2235,1.2245,1.2289,1.2206,0,-0.1,1.1731,1.2288
2018.02.08,1.2247,1.2264,1.2297,1.2212,0,-0.14,1.1726,1.2294
2018.02.07,1.2264,1.2378,1.2407,1.2247,0,-0.91,1.1721,1.2299
2018.02.06,1.2377,1.2367,1.2434,1.2314,0,0.07,1.1716,1.2302
2018.02.05,1.2368,1.2455,1.2475,1.2362,0,-0.75,1.1709,1.2294
2018.02.02,1.2462,1.2508,1.2519,1.2409,0,-0.38,1.1702,1.2287
2018.02.01,1.251,1.2414,1.2524,1.2386,0,0.72,1.1695,1.2268
2018.01.31,1.2421,1.2401,1.2476,1.2386,0,0.15,1.1686,1.2243
2018.01.30,1.2402,1.2383,1.2455,1.2335,0,0.15,1.1679,1.2224
2018.01.29,1.2383,1.2427,1.2436,1.2336,0,-0.31,1.1672,1.2205
2018.01.26,1.2421,1.2395,1.2495,1.2371,0,0.2,1.1665,1.2187
2018.01.25,1.2396,1.2408,1.2537,1.2364,0,-0.1,1.1657,1.2162
2018.01.24,1.2408,1.2299,1.2417,1.2293,0,0.89,1.165,1.2137
2018.01.23,1.2299,1.2263,1.2308,1.2223,0,0.3,1.1642,1.2109
2018.01.22,1.2262,1.2268,1.2276,1.2214,0,0.33,1.1635,1.2089
2018.01.19,1.2222,1.2236,1.2296,1.2219,0,-0.14,1.1629,1.207
2018.01.18,1.2239,1.2186,1.2267,1.2165,0,0.43,1.1623,1.2055
2018.01.17,1.2186,1.226,1.2324,1.2176,0,-0.61,1.1617,1.2035
2018.01.16,1.2261,1.2265,1.2284,1.2194,0,-0.02,1.1611,1.2019
2018.01.15,1.2263,1.2198,1.2298,1.2188,0,0.62,1.1605,1.1994
2018.01.12,1.2187,1.2033,1.219,1.2031,0,1.29,1.1598,1.1965
2018.01.11,1.2032,1.1946,1.206,1.1928,0,0.71,1.1592,1.1942
2018.01.10,1.1947,1.1938,1.2019,1.1923,0,0.08,1.1588,1.1933
2018.01.09,1.1937,1.1967,1.1977,1.1916,0,-0.25,1.1584,1.1931
2018.01.08,1.1967,1.2029,1.2054,1.1956,0,-0.52,1.1581,1.1931
2018.01.05,1.203,1.2068,1.2085,1.2021,0,-0.31,1.1577,1.1927
2018.01.04,1.2068,1.2015,1.209,1.2004,0,0.45,1.1572,1.1916
2018.01.03,1.2014,1.2058,1.207,1.2001,0,-0.37,1.1567,1.19
2018.01.02,1.2059,1.2013,1.2084,1.2003,0,0.41,1.1563,1.1888
2018.01.01,1.201,1.2003,1.2014,1.1995,0,0.1,1.1558,1.187
2017.12.29,1.1998,1.1943,1.203,1.1937,0,0.46,1.1553,1.1855
2017.12.28,1.1943,1.1888,1.1961,1.1888,0,0.46,1.1549,1.184
2017.12.27,1.1888,1.1859,1.1912,1.1855,0,0.24,1.1545,1.1829
2017.12.26,1.1859,1.1867,1.1879,1.1845,0,-0.08,1.1541,1.1823
2017.12.25,1.1869,1.185,1.1882,1.1842,0,0.08,1.1538,1.1819
2017.12.22,1.1859,1.1874,1.1878,1.1817,0,-0.12,1.1535,1.1814
2017.12.21,1.1873,1.1871,1.1889,1.1848,0,0.02,1.1531,1.1809
2017.12.20,1.1871,1.184,1.1903,1.1829,0,0.26,1.1528,1.1803
2017.12.19,1.184,1.1782,1.1851,1.1777,0,0.49,1.1525,1.1795
2017.12.18,1.1782,1.1753,1.1834,1.1737,0,0.24,1.1521,1.1791
2017.12.15,1.1754,1.1778,1.1814,1.1751,0,-0.2,1.1519,1.1792
2017.12.14,1.1778,1.1826,1.1863,1.177,0,-0.41,1.1516,1.1795
2017.12.13,1.1826,1.1743,1.1832,1.1729,0,0.72,1.1514,1.1797
2017.12.12,1.1742,1.177,1.1794,1.1718,0,-0.22,1.1511,1.1794
2017.12.11,1.1768,1.1768,1.1812,1.1761,0,0.03,1.1508,1.18
2017.12.08,1.1764,1.1772,1.1778,1.1729,0,-0.08,1.1506,1.1803
2017.12.07,1.1773,1.1796,1.1816,1.1772,0,-0.19,1.1503,1.1807
2017.12.06,1.1796,1.1825,1.1849,1.178,0,-0.25,1.15,1.1811
2017.12.05,1.1826,1.1866,1.1879,1.1801,0,-0.34,1.1497,1.1812
2017.12.04,1.1866,1.1882,1.189,1.183,0,-0.21,1.1494,1.1811
2017.12.01,1.1891,1.1904,1.1942,1.1851,0,-0.11,1.149,1.1805
2017.11.30,1.1904,1.1847,1.1933,1.1809,0,0.47,1.1486,1.1796
2017.11.29,1.1848,1.1841,1.1883,1.1816,0,0.06,1.1482,1.1785
2017.11.28,1.1841,1.1898,1.1921,1.1827,0,-0.48,1.1479,1.1778
2017.11.27,1.1898,1.1933,1.1962,1.1896,0,-0.27,1.1475,1.1772
2017.11.24,1.193,1.185,1.1944,1.1835,0,0.66,1.1471,1.1758
2017.11.23,1.1852,1.1822,1.1856,1.1812,0,0.25,1.1466,1.174
2017.11.22,1.1822,1.1738,1.1829,1.1733,0,0.72,1.1462,1.1728
2017.11.21,1.1738,1.1732,1.1759,1.1713,0,0.05,1.1459,1.1719
2017.11.20,1.1732,1.1789,1.1808,1.1721,0,-0.53,1.1456,1.1717
2017.11.17,1.1795,1.1771,1.1823,1.1766,0,0.21,1.1453,1.1715
2017.11.16,1.177,1.1792,1.1802,1.1756,0,-0.19,1.1449,1.1706
2017.11.15,1.1792,1.1797,1.1861,1.1784,0,-0.05,1.1446,1.17
2017.11.14,1.1798,1.1667,1.1807,1.166,0,1.12,1.1443,1.169
2017.11.13,1.1667,1.1666,1.1677,1.1638,0,0.02,1.1439,1.1679
2017.11.10,1.1665,1.1642,1.168,1.1623,0,0.2,1.1437,1.168
2017.11.09,1.1642,1.1596,1.1657,1.1586,0,0.41,1.1435,1.1681
2017.11.08,1.1595,1.1587,1.1612,1.1578,0,0.07,1.1433,1.1686
2017.11.07,1.1587,1.161,1.1618,1.1553,0,-0.2,1.1431,1.1695
2017.11.06,1.161,1.1609,1.1625,1.1579,0,0.01,1.1429,1.1707
2017.11.03,1.1609,1.166,1.1692,1.1599,0,-0.42,1.1428,1.1717
2017.11.02,1.1658,1.1619,1.1689,1.1613,0,0.34,1.1426,1.1728
2017.11.01,1.1619,1.1646,1.1659,1.1607,0,-0.23,1.1423,1.1735
2017.10.31,1.1646,1.1651,1.1663,1.1625,0,-0.04,1.1421,1.1748
2017.10.30,1.1651,1.1603,1.166,1.1594,0,0.35,1.1419,1.1758
2017.10.27,1.161,1.165,1.1659,1.1575,0,-0.34,1.1417,1.177
2017.10.26,1.165,1.1812,1.1837,1.1639,0,-1.38,1.1415,1.1786
2017.10.25,1.1813,1.176,1.1819,1.1752,0,0.44,1.1413,1.1801
2017.10.24,1.1761,1.1749,1.1794,1.1743,0,0.1,1.1408,1.18
2017.10.23,1.1749,1.1773,1.1779,1.1725,0,-0.31,1.1405,1.1804
2017.10.20,1.1785,1.1853,1.1859,1.1763,0,-0.57,1.1401,1.1809
2017.10.19,1.1852,1.1788,1.186,1.1768,0,0.55,1.1398,1.1812
2017.10.18,1.1787,1.1764,1.1806,1.173,0,0.18,1.1393,1.1808
2017.10.17,1.1766,1.1797,1.1801,1.1734,0,-0.26,1.1389,1.181
2017.10.16,1.1797,1.1825,1.1827,1.178,0,-0.22,1.1385,1.1815
2017.10.13,1.1823,1.1829,1.1875,1.1804,0,-0.07,1.1381,1.1816
2017.10.12,1.1831,1.1862,1.1881,1.1827,0,-0.24,1.1377,1.1816
2017.10.11,1.1859,1.1808,1.1871,1.1795,0,0.45,1.1372,1.1814
2017.10.10,1.1806,1.1738,1.1825,1.1738,0,0.56,1.1367,1.1809
2017.10.09,1.174,1.1728,1.1757,1.1717,0,0.05,1.1363,1.181
2017.10.06,1.1734,1.171,1.1739,1.1668,0,0.2,1.1359,1.1817
2017.10.05,1.1711,1.1758,1.178,1.1698,0,-0.41,1.1355,1.1826
2017.10.04,1.1759,1.1742,1.1789,1.1734,0,0.13,1.1352,1.1838
2017.10.03,1.1744,1.1733,1.1775,1.1696,0,0.1,1.1348,1.1846
2017.10.02,1.1732,1.1818,1.1818,1.173,0,-0.69,1.1344,1.1857
2017.09.29,1.1814,1.1787,1.1834,1.1773,0,0.24,1.134,1.187
2017.09.28,1.1786,1.1746,1.1805,1.1721,0,0.36,1.1335,1.1876
2017.09.27,1.1744,1.1793,1.1797,1.1717,0,-0.42,1.133,1.1885
2017.09.26,1.1793,1.1848,1.1863,1.1758,0,-0.46,1.1326,1.19
2017.09.25,1.1848,1.1953,1.1962,1.1833,0,-0.89,1.1322,1.1912
2017.09.22,1.1954,1.1942,1.2006,1.1937,0,0.11,1.1316,1.1918
2017.09.21,1.1941,1.1894,1.1955,1.1866,0,0.4,1.131,1.1915
2017.09.20,1.1893,1.1994,1.2033,1.1862,0,-0.84,1.1304,1.1912
2017.09.19,1.1994,1.1955,1.2008,1.195,0,0.33,1.1298,1.1914
2017.09.18,1.1954,1.1949,1.1971,1.1915,0,0.09,1.1291,1.1905
2017.09.15,1.1943,1.1919,1.1988,1.1901,0,0.2,1.1284,1.19
2017.09.14,1.1919,1.1884,1.1922,1.1837,0,0.28,1.1277,1.1896
2017.09.13,1.1886,1.1968,1.1996,1.1873,0,-0.68,1.1271,1.1893
2017.09.12,1.1967,1.1953,1.198,1.1926,0,0.12,1.1265,1.1894
2017.09.11,1.1953,1.2041,1.2041,1.1948,0,-0.68,1.1258,1.1886
2017.09.08,1.2035,1.2024,1.2094,1.2016,0,0.1,1.1251,1.1879
2017.09.07,1.2023,1.1917,1.2061,1.1914,0,0.89,1.1243,1.1863
2017.09.06,1.1917,1.1914,1.1951,1.1903,0,0.03,1.1235,1.1846
2017.09.05,1.1914,1.1896,1.1941,1.1868,0,0.15,1.1228,1.1838
2017.09.04,1.1896,1.1858,1.1923,1.1853,0,0.31,1.1221,1.183
2017.09.01,1.1859,1.1911,1.1981,1.185,0,-0.43,1.1214,1.1823
2017.08.31,1.191,1.1884,1.1914,1.1823,0,0.23,1.1208,1.182
2017.08.30,1.1883,1.1974,1.1986,1.1881,0,-0.74,1.1201,1.181
2017.08.29,1.1972,1.1978,1.2069,1.1944,0,-0.06,1.1194,1.1803
2017.08.28,1.1979,1.1926,1.1985,1.1917,0,0.44,1.1186,1.1785
2017.08.25,1.1926,1.1799,1.1942,1.1773,0,1.08,1.1178,1.1764
2017.08.24,1.1799,1.1807,1.1821,1.1784,0,-0.08,1.1171,1.1747
2017.08.23,1.1808,1.1763,1.1825,1.174,0,0.39,1.1164,1.1742
2017.08.22,1.1762,1.1815,1.1826,1.1745,0,-0.46,1.1158,1.1735
2017.08.21,1.1816,1.175,1.183,1.1731,0,0.46,1.1152,1.1732
2017.08.18,1.1762,1.1723,1.1775,1.1707,0,0.32,1.1145,1.1723
2017.08.17,1.1724,1.1767,1.179,1.1662,0,-0.39,1.1139,1.1719
2017.08.16,1.177,1.1734,1.178,1.1682,0,0.3,1.1133,1.1719
2017.08.15,1.1735,1.178,1.1794,1.1688,0,-0.38,1.1127,1.1713
2017.08.14,1.178,1.1806,1.184,1.177,0,-0.34,1.1121,1.1711
2017.08.11,1.182,1.1772,1.1846,1.1747,0,0.41,1.1114,1.1704
2017.08.10,1.1772,1.1759,1.1786,1.1704,0,0.11,1.1107,1.1691
2017.08.09,1.1759,1.1752,1.1765,1.1689,0,0.08,1.11,1.1683
2017.08.08,1.175,1.1794,1.1825,1.1714,0,-0.38,1.1094,1.1675
2017.08.07,1.1795,1.1768,1.1816,1.1768,0,0.2,1.1087,1.1667
2017.08.04,1.1772,1.1871,1.1893,1.1731,0,-0.83,1.108,1.1654
2017.08.03,1.187,1.1856,1.1894,1.1831,0,0.12,1.1073,1.1641
2017.08.02,1.1856,1.1802,1.1911,1.1794,0,0.47,1.1065,1.1617
2017.08.01,1.1801,1.1841,1.1846,1.1784,0,-0.35,1.1057,1.1592
2017.07.31,1.1842,1.1737,1.1847,1.1723,0,0.77,1.1049,1.157
2017.07.28,1.1752,1.1677,1.1765,1.1671,0,0.64,1.1042,1.1541
2017.07.27,1.1677,1.1734,1.1777,1.1649,0,-0.49,1.1034,1.1519
2017.07.26,1.1734,1.1648,1.1741,1.1613,0,0.7,1.1028,1.1502
2017.07.25,1.1652,1.1639,1.1713,1.1631,0,0.09,1.1021,1.1478
2017.07.24,1.1642,1.1662,1.1688,1.1628,0,-0.18,1.1014,1.1459
2017.07.21,1.1663,1.1634,1.1684,1.162,0,0.28,1.1008,1.144
2017.07.20,1.1631,1.1513,1.1657,1.1479,0,1.01,1.1002,1.1417
2017.07.19,1.1515,1.1553,1.1559,1.1509,0,-0.35,1.0995,1.1394
2017.07.18,1.1555,1.1479,1.1585,1.1473,0,0.66,1.099,1.1382
2017.07.17,1.1479,1.1463,1.1488,1.1433,0,0.09,1.0984,1.1363
2017.07.14,1.1469,1.14,1.1473,1.1392,0,0.61,1.0979,1.1351
2017.07.13,1.1399,1.1413,1.1459,1.1373,0,-0.11,1.0974,1.1339
2017.07.12,1.1412,1.1467,1.1491,1.1392,0,-0.48,1.097,1.1332
2017.07.11,1.1467,1.1399,1.1481,1.1383,0,0.59,1.0966,1.1324
2017.07.10,1.14,1.1391,1.1418,1.1381,0,-0.01,1.0961,1.1309
2017.07.07,1.1401,1.1423,1.144,1.1379,0,-0.19,1.0956,1.1299
2017.07.06,1.1423,1.1351,1.1425,1.1329,0,0.62,1.0952,1.1289
2017.07.05,1.1353,1.1345,1.1369,1.1312,0,0.07,1.0947,1.1275
2017.07.04,1.1345,1.1366,1.138,1.1338,0,-0.17,1.0943,1.1266
2017.07.03,1.1364,1.1422,1.1431,1.1357,0,-0.54,1.0939,1.1258
2017.06.30,1.1426,1.1442,1.1448,1.1393,0,-0.13,1.0935,1.1247
2017.06.29,1.1441,1.1376,1.1446,1.1373,0,0.55,1.093,1.1228
2017.06.28,1.1378,1.1339,1.1392,1.1292,0,0.34,1.0925,1.1206
2017.06.27,1.1339,1.1183,1.1351,1.1178,0,1.4,1.092,1.1188
2017.06.26,1.1182,1.1202,1.1222,1.1173,0,-0.11,1.0916,1.1172
2017.06.23,1.1194,1.1152,1.1211,1.1145,0,0.37,1.0913,1.117
2017.06.22,1.1153,1.1168,1.1179,1.114,0,-0.13,1.091,1.1168
2017.06.21,1.1168,1.1133,1.1171,1.1128,0,0.31,1.0908,1.117
2017.06.20,1.1134,1.1147,1.1166,1.1117,0,-0.13,1.0905,1.117
2017.06.19,1.1149,1.1199,1.1214,1.1141,0,-0.43,1.0903,1.1173
2017.06.16,1.1197,1.1143,1.1202,1.1138,0,0.47,1.0901,1.1176
2017.06.15,1.1145,1.1219,1.1231,1.1132,0,-0.65,1.0898,1.1174
