Date,Price,Open,High,Low,200EMA
08/03/1992,1.3838,1.3805,1.3851,1.3772,1.2858
7/31/1992,1.3828,1.3805,1.3832,1.3747,1.2848
7/30/1992,1.3815,1.3753,1.382,1.3675,1.2838
7/29/1992,1.3764,1.384,1.386,1.3735,1.2828
7/28/1992,1.384,1.3773,1.3865,1.374,1.2819
7/27/1992,1.3785,1.3553,1.3785,1.3553,1.2809
7/24/1992,1.3555,1.3731,1.376,1.3542,1.2799
7/23/1992,1.3752,1.3705,1.3767,1.3675,1.2791
7/22/1992,1.371,1.3715,1.3764,1.3635,1.2782
7/21/1992,1.3725,1.3648,1.3735,1.3523,1.2772
7/20/1992,1.3645,1.3998,1.4055,1.3595,1.2763
7/17/1992,1.3965,1.3768,1.398,1.376,1.2754
7/16/1992,1.3795,1.3728,1.3875,1.3673,1.2742
7/15/1992,1.3745,1.3723,1.3815,1.371,1.2731
7/14/1992,1.3737,1.3825,1.3836,1.3691,1.2721
7/13/1992,1.3845,1.3721,1.3845,1.3715,1.2711
07/10/1992,1.366,1.3513,1.3685,1.3453,1.2699
07/09/1992,1.3535,1.3713,1.3791,1.3449,1.269
07/08/1992,1.3733,1.3743,1.3845,1.3633,1.2681
07/07/1992,1.3745,1.3527,1.375,1.3519,1.2671
07/06/1992,1.3535,1.3458,1.3564,1.3368,1.266
07/03/1992,1.3493,1.3552,1.3615,1.3457,1.2651
07/02/1992,1.3575,1.3443,1.363,1.3434,1.2643
07/01/1992,1.345,1.3443,1.3556,1.3428,1.2633
6/30/1992,1.3447,1.3468,1.3495,1.3393,1.2625
6/29/1992,1.3464,1.3335,1.3529,1.3322,1.2617
6/26/1992,1.3356,1.331,1.3377,1.3265,1.2608
6/25/1992,1.3335,1.3213,1.3343,1.3173,1.2601
6/24/1992,1.3235,1.3073,1.3235,1.3073,1.2593
6/23/1992,1.3085,1.31,1.3161,1.308,1.2587
6/22/1992,1.31,1.3023,1.3105,1.2993,1.2582
6/19/1992,1.303,1.3059,1.3088,1.3023,1.2577
6/18/1992,1.307,1.3005,1.311,1.2932,1.2572
6/17/1992,1.3015,1.31,1.3102,1.298,1.2567
6/16/1992,1.3103,1.3035,1.3107,1.298,1.2563
6/15/1992,1.305,1.2981,1.3066,1.2979,1.2557
06/12/1992,1.2985,1.2988,1.3047,1.2966,1.2552
06/11/1992,1.2985,1.2878,1.3005,1.2868,1.2548
06/10/1992,1.2893,1.2873,1.2897,1.2813,1.2543
06/09/1992,1.2878,1.2901,1.2953,1.2858,1.254
06/08/1992,1.2913,1.29,1.2913,1.2845,1.2537
06/05/1992,1.2887,1.2875,1.2932,1.2838,1.2533
06/04/1992,1.2878,1.2762,1.2882,1.2747,1.2529
06/03/1992,1.2785,1.2706,1.2805,1.2658,1.2526
06/02/1992,1.2718,1.2796,1.2827,1.2705,1.2523
06/01/1992,1.2798,1.279,1.2887,1.2739,1.2521
5/29/1992,1.2785,1.2653,1.2825,1.2633,1.2518
5/28/1992,1.265,1.2554,1.265,1.255,1.2516
5/27/1992,1.2565,1.2728,1.2728,1.2541,1.2514
5/26/1992,1.2735,1.2718,1.2791,1.2703,1.2514
5/25/1992,1.2725,1.2717,1.2749,1.2704,1.2512
5/22/1992,1.272,1.2708,1.2734,1.2655,1.2509
5/21/1992,1.271,1.2811,1.2843,1.2692,1.2507
5/20/1992,1.2837,1.2855,1.29,1.2797,1.2505
5/19/1992,1.2895,1.2868,1.294,1.2851,1.2502
5/18/1992,1.2875,1.2774,1.2891,1.2774,1.2498
5/15/1992,1.2767,1.2767,1.2797,1.2673,1.2494
5/14/1992,1.2701,1.2701,1.2807,1.2687,1.2491
5/13/1992,1.278,1.278,1.2786,1.2651,1.2489
05/12/1992,1.2663,1.2663,1.2687,1.2535,1.2486
05/11/1992,1.2545,1.2545,1.255,1.2478,1.2485
05/08/1992,1.2493,1.2493,1.2608,1.2446,1.2484
05/07/1992,1.257,1.257,1.2606,1.2523,1.2484
05/06/1992,1.2608,1.2608,1.2631,1.2505,1.2483
05/05/1992,1.2541,1.2541,1.2545,1.2437,1.2482
05/04/1992,1.2467,1.2467,1.2509,1.2445,1.2481
05/01/1992,1.251,1.251,1.2515,1.2403,1.2481
4/30/1992,1.2455,1.2455,1.2458,1.2353,1.2481
4/29/1992,1.2381,1.2381,1.2426,1.2367,1.2481
4/28/1992,1.2422,1.2422,1.2425,1.2353,1.2482
4/27/1992,1.241,1.241,1.2438,1.2365,1.2483
4/24/1992,1.2425,1.2425,1.2457,1.2363,1.2484
4/23/1992,1.2375,1.2375,1.2382,1.23,1.2484
4/22/1992,1.2353,1.2353,1.2365,1.2275,1.2485
4/21/1992,1.2297,1.2297,1.234,1.2277,1.2487
4/20/1992,1.2305,1.2305,1.2329,1.2247,1.2489
4/17/1992,1.2287,1.2287,1.2313,1.2285,1.2491
4/16/1992,1.2285,1.2285,1.2403,1.2258,1.2493
4/15/1992,1.2325,1.2325,1.2425,1.2321,1.2495
4/14/1992,1.2385,1.2385,1.2483,1.2385,1.2496
4/13/1992,1.24,1.24,1.2497,1.236,1.2497
04/10/1992,1.2505,1.2505,1.2646,1.2491,1.2498
04/09/1992,1.2625,1.2625,1.267,1.2485,1.2498
04/08/1992,1.2555,1.2555,1.2618,1.2537,1.2497
04/07/1992,1.26,1.26,1.2605,1.2528,1.2497
04/06/1992,1.2565,1.2565,1.2622,1.2483,1.2495
04/03/1992,1.2555,1.2555,1.259,1.2412,1.2495
04/02/1992,1.243,1.243,1.2447,1.2319,1.2494
04/01/1992,1.2365,1.2365,1.2437,1.2333,1.2495
3/31/1992,1.2431,1.2431,1.2465,1.2384,1.2496
3/30/1992,1.2415,1.2415,1.2453,1.2351,1.2497
3/27/1992,1.245,1.245,1.2465,1.228,1.2498
3/26/1992,1.2315,1.2315,1.2385,1.2295,1.2498
3/25/1992,1.2382,1.2382,1.2395,1.2287,1.25
3/24/1992,1.229,1.229,1.2317,1.2225,1.2501
3/23/1992,1.2274,1.2274,1.2293,1.217,1.2503
3/20/1992,1.2235,1.2235,1.2323,1.2128,1.2506
3/19/1992,1.2231,1.2231,1.2382,1.2212,1.2508
3/18/1992,1.2358,1.2358,1.243,1.234,1.2511
3/17/1992,1.2419,1.2419,1.2426,1.228,1.2513
3/16/1992,1.2302,1.2302,1.2304,1.221,1.2514
3/13/1992,1.2246,1.2246,1.2293,1.2198,1.2516
03/12/1992,1.2253,1.2253,1.2327,1.2187,1.2518
03/11/1992,1.2311,1.2311,1.2338,1.2195,1.2521
03/10/1992,1.225,1.225,1.2336,1.2227,1.2523
03/09/1992,1.2314,1.2314,1.2327,1.2255,1.2526
03/06/1992,1.227,1.227,1.2339,1.2205,1.2528
03/05/1992,1.2236,1.2236,1.228,1.2181,1.2531
03/04/1992,1.2276,1.2276,1.2362,1.2235,1.2534
03/03/1992,1.2353,1.2353,1.2463,1.2317,1.2536
03/02/1992,1.2456,1.2456,1.2539,1.2424,1.2538
2/28/1992,1.2485,1.2485,1.2553,1.2443,1.2539
2/27/1992,1.2522,1.2522,1.253,1.2419,1.2539
2/26/1992,1.2438,1.2438,1.2447,1.2285,1.254
2/25/1992,1.234,1.234,1.2543,1.2325,1.2541
2/24/1992,1.2383,1.2383,1.2442,1.2302,1.2543
2/21/1992,1.2366,1.2366,1.2468,1.234,1.2544
2/20/1992,1.2445,1.2445,1.249,1.2348,1.2546
2/19/1992,1.2455,1.2455,1.2474,1.24,1.2547
2/18/1992,1.2446,1.2446,1.2608,1.2385,1.2548
2/17/1992,1.2603,1.2603,1.2715,1.2585,1.2549
2/14/1992,1.2575,1.2575,1.2675,1.2533,1.2548
2/13/1992,1.26,1.26,1.2809,1.2547,1.2548
02/12/1992,1.2715,1.2715,1.2842,1.268,1.2548
02/11/1992,1.2802,1.2802,1.2981,1.2787,1.2546
02/10/1992,1.2945,1.2945,1.3112,1.2925,1.2543
02/07/1992,1.3095,1.3095,1.3103,1.2899,1.2539
02/06/1992,1.295,1.295,1.299,1.2897,1.2534
02/05/1992,1.2915,1.2915,1.2928,1.282,1.253
02/04/1992,1.2815,1.2815,1.2878,1.2745,1.2526
02/03/1992,1.2765,1.2765,1.2807,1.2704,1.2523
1/31/1992,1.2685,1.2685,1.2755,1.2613,1.252
1/30/1992,1.2642,1.2642,1.28,1.2602,1.2519
1/29/1992,1.275,1.275,1.2894,1.2715,1.2517
1/28/1992,1.2765,1.2765,1.2814,1.2649,1.2515
1/27/1992,1.2679,1.2679,1.2767,1.2622,1.2513
1/24/1992,1.279,1.279,1.2874,1.2647,1.2511
1/23/1992,1.27,1.27,1.2853,1.263,1.2508
1/22/1992,1.2843,1.2843,1.2902,1.2782,1.2506
1/21/1992,1.2864,1.2864,1.2919,1.2799,1.2503
1/20/1992,1.285,1.285,1.2913,1.2768,1.2499
1/17/1992,1.2839,1.2839,1.2839,1.2483,1.2496
1/16/1992,1.2609,1.2609,1.2666,1.2535,1.2492
1/15/1992,1.2547,1.2547,1.283,1.2467,1.2491
1/14/1992,1.2808,1.2808,1.3002,1.2747,1.249
1/13/1992,1.2906,1.2906,1.2963,1.2865,1.2487
01/10/1992,1.2844,1.2844,1.3113,1.2817,1.2483
01/09/1992,1.304,1.304,1.349,1.2985,1.2479
01/08/1992,1.3489,1.3489,1.3527,1.3371,1.2474
01/07/1992,1.3495,1.3495,1.3512,1.3367,1.2464
01/06/1992,1.3437,1.3437,1.3439,1.3211,1.2453
01/03/1992,1.3182,1.3182,1.3312,1.3134,1.2443
01/02/1992,1.3285,1.3285,1.3452,1.3252,1.2436
01/01/1992,1.3369,1.3369,1.3369,1.3369,1.2427
12/31/1991,1.3369,1.3369,1.3397,1.3329,1.2418
12/30/1991,1.3359,1.3359,1.3403,1.3302,1.2408
12/27/1991,1.3345,1.3345,1.3495,1.333,1.2399
12/26/1991,1.3468,1.3468,1.3468,1.3357,1.2389
12/25/1991,1.3355,1.3355,1.3355,1.3355,1.2378
12/24/1991,1.334,1.334,1.3371,1.3291,1.2369
12/23/1991,1.3384,1.3384,1.3453,1.3243,1.2359
12/20/1991,1.322,1.322,1.3255,1.3037,1.2349
12/19/1991,1.3049,1.3049,1.307,1.2921,1.234
12/18/1991,1.2957,1.2957,1.2996,1.293,1.2333
12/17/1991,1.2969,1.2969,1.2997,1.2895,1.2326
12/16/1991,1.2937,1.2937,1.2952,1.2824,1.232
12/13/1991,1.2834,1.2834,1.2925,1.2819,1.2314
12/12/1991,1.2853,1.2853,1.2942,1.2852,1.2309
12/11/1991,1.2905,1.2905,1.2917,1.2757,1.2303
12/10/1991,1.2872,1.2872,1.3002,1.2827,1.2297
12/09/1991,1.2932,1.2932,1.2965,1.2864,1.2291
12/06/1991,1.2953,1.2953,1.2962,1.2782,1.2285
12/05/1991,1.2794,1.2794,1.282,1.2712,1.2278
12/04/1991,1.2713,1.2713,1.2722,1.2592,1.2273
12/03/1991,1.2654,1.2654,1.2662,1.2592,1.2268
12/02/1991,1.2612,1.2612,1.269,1.2598,1.2265
11/29/1991,1.255,1.255,1.2607,1.2455,1.2261
11/28/1991,1.2593,1.2593,1.2646,1.2577,1.2258
11/27/1991,1.262,1.262,1.271,1.2572,1.2255
11/26/1991,1.2614,1.2614,1.2885,1.251,1.2251
11/25/1991,1.2797,1.2797,1.2883,1.278,1.2247
11/22/1991,1.2824,1.2824,1.2874,1.2721,1.2242
11/21/1991,1.2753,1.2753,1.2807,1.2705,1.2236
11/20/1991,1.2754,1.2754,1.2773,1.2692,1.2231
11/19/1991,1.276,1.276,1.2827,1.2658,1.2226
11/18/1991,1.2664,1.2664,1.2759,1.2614,1.222
11/15/1991,1.2605,1.2605,1.2627,1.2462,1.2216
11/14/1991,1.2537,1.2537,1.2567,1.2505,1.2212
11/13/1991,1.2507,1.2507,1.2528,1.2442,1.2209
11/12/1991,1.2462,1.2462,1.2522,1.2407,1.2206
11/11/1991,1.2463,1.2463,1.2463,1.2379,1.2203
11/08/1991,1.2399,1.2399,1.247,1.2378,1.22
11/07/1991,1.2454,1.2454,1.258,1.2441,1.2198
11/06/1991,1.249,1.249,1.2547,1.2431,1.2196
11/05/1991,1.248,1.248,1.2507,1.2425,1.2193
11/04/1991,1.2479,1.2479,1.2561,1.2422,1.219
11/01/1991,1.2439,1.2439,1.2452,1.2245,1.2187
10/31/1991,1.2242,1.2242,1.2285,1.2208,1.2185
10/30/1991,1.2249,1.2249,1.2277,1.2122,1.2184
10/29/1991,1.2153,1.2153,1.2187,1.1919,1.2183
10/28/1991,1.1929,1.1929,1.2052,1.1905,1.2184
10/25/1991,1.2048,1.2048,1.2095,1.2027,1.2186
10/24/1991,1.205,1.205,1.2084,1.1976,1.2188
10/23/1991,1.1965,1.1965,1.2085,1.1963,1.2189
10/22/1991,1.2054,1.2054,1.2102,1.2039,1.2191
10/21/1991,1.209,1.209,1.2157,1.2077,1.2193
10/18/1991,1.2134,1.2134,1.2147,1.2065,1.2194
10/17/1991,1.2075,1.2075,1.209,1.1997,1.2194
10/16/1991,1.201,1.201,1.2057,1.1967,1.2196
10/15/1991,1.1959,1.1959,1.205,1.1955,1.2197
10/14/1991,1.2054,1.2054,1.2123,1.205,1.22
10/11/1991,1.2125,1.2125,1.2134,1.2012,1.2201
10/10/1991,1.2075,1.2075,1.2174,1.2052,1.2202
10/09/1991,1.2122,1.2122,1.2152,1.197,1.2203
10/08/1991,1.201,1.201,1.2212,1.201,1.2204
10/07/1991,1.2195,1.2195,1.2308,1.2174,1.2206
10/04/1991,1.2209,1.2209,1.2333,1.2149,1.2206
10/03/1991,1.2313,1.2313,1.2341,1.2273,1.2206
10/02/1991,1.2285,1.2285,1.2334,1.2269,1.2205
10/01/1991,1.2275,1.2275,1.2294,1.2252,1.2204
9/30/1991,1.2279,1.2279,1.2342,1.2273,1.2204
9/27/1991,1.226,1.226,1.2262,1.2096,1.2203
9/26/1991,1.214,1.214,1.222,1.2119,1.2202
9/25/1991,1.2191,1.2191,1.2213,1.2125,1.2203
9/24/1991,1.2129,1.2129,1.2305,1.2121,1.2203
9/23/1991,1.2235,1.2235,1.2269,1.218,1.2204
9/20/1991,1.2155,1.2155,1.218,1.2052,1.2203
9/19/1991,1.2136,1.2136,1.2175,1.2102,1.2204
9/18/1991,1.2159,1.2159,1.2241,1.2085,1.2205
9/17/1991,1.2245,1.2245,1.2285,1.2209,1.2205
9/16/1991,1.2225,1.2225,1.2263,1.2107,1.2205
9/13/1991,1.2149,1.2149,1.22,1.2083,1.2204
09/12/1991,1.2155,1.2155,1.222,1.2117,1.2205
09/11/1991,1.2144,1.2144,1.2144,1.2027,1.2205
09/10/1991,1.2115,1.2115,1.2163,1.2073,1.2206
09/09/1991,1.2108,1.2108,1.2144,1.1844,1.2207
09/06/1991,1.198,1.198,1.198,1.1795,1.2208
09/05/1991,1.1819,1.1819,1.1833,1.1802,1.221
09/04/1991,1.1829,1.1829,1.185,1.1803,1.2214
09/03/1991,1.1835,1.1835,1.1835,1.177,1.2218
09/02/1991,1.1768,1.1768,1.178,1.1744,1.2222
8/30/1991,1.1755,1.1755,1.1825,1.1715,1.2226
8/29/1991,1.1778,1.1778,1.1879,1.1684,1.2231
8/28/1991,1.1814,1.1814,1.1839,1.1671,1.2236
8/27/1991,1.174,1.174,1.1784,1.1726,1.224
8/26/1991,1.175,1.175,1.1772,1.1717,1.2245
8/23/1991,1.174,1.174,1.1862,1.1677,1.225
8/22/1991,1.1845,1.1845,1.1895,1.1724,1.2255
8/21/1991,1.181,1.181,1.1829,1.1359,1.2259
8/20/1991,1.144,1.144,1.1468,1.1267,1.2264
8/19/1991,1.1278,1.1278,1.1665,1.1269,1.2272
8/16/1991,1.1627,1.1627,1.183,1.1627,1.2282
8/15/1991,1.1725,1.1725,1.19,1.1707,1.2289
8/14/1991,1.1799,1.1799,1.1902,1.1778,1.2294
8/13/1991,1.1835,1.1835,1.1911,1.1824,1.2299
08/12/1991,1.1884,1.1884,1.1907,1.182,1.2304
08/09/1991,1.186,1.186,1.198,1.1839,1.2308
08/08/1991,1.1934,1.1934,1.2056,1.1885,1.2313
08/07/1991,1.1989,1.1989,1.2001,1.1919,1.2316
08/06/1991,1.1995,1.1995,1.2014,1.1944,1.232
08/05/1991,1.1952,1.1952,1.1956,1.1811,1.2323
08/02/1991,1.1794,1.1794,1.1844,1.162,1.2327
08/01/1991,1.17,1.17,1.1782,1.1669,1.2332
7/31/1991,1.1774,1.1774,1.1804,1.1692,1.2338
7/30/1991,1.1694,1.1694,1.1795,1.169,1.2344
7/29/1991,1.1744,1.1744,1.1763,1.1691,1.2351
7/26/1991,1.1774,1.1774,1.1854,1.166,1.2357
7/25/1991,1.1682,1.1682,1.182,1.1637,1.2363
7/24/1991,1.1835,1.1835,1.1858,1.169,1.2369
7/23/1991,1.1694,1.1694,1.173,1.1601,1.2375
7/22/1991,1.1654,1.1654,1.1795,1.165,1.2382
7/19/1991,1.1764,1.1764,1.1775,1.1575,1.2389
7/18/1991,1.1589,1.1589,1.1635,1.1473,1.2395
7/17/1991,1.1469,1.1469,1.1502,1.1408,1.2403
7/16/1991,1.1412,1.1412,1.1482,1.1406,1.2413
7/15/1991,1.1474,1.1474,1.1492,1.144,1.2423
07/12/1991,1.1484,1.1484,1.1513,1.1179,1.2432
07/11/1991,1.121,1.121,1.1357,1.1189,1.2442
07/10/1991,1.1335,1.1335,1.1362,1.127,1.2454
07/09/1991,1.1305,1.1305,1.1353,1.13,1.2466
07/08/1991,1.1364,1.1364,1.138,1.1282,1.2477
07/05/1991,1.1264,1.1264,1.1267,1.1165,1.2488
07/04/1991,1.121,1.121,1.1253,1.1195,1.2501
07/03/1991,1.1234,1.1234,1.1295,1.1205,1.2514
07/02/1991,1.1209,1.1209,1.128,1.1182,1.2527
07/01/1991,1.1246,1.1246,1.1375,1.1232,1.254
6/28/1991,1.1355,1.1355,1.1442,1.1302,1.2553
6/27/1991,1.1429,1.1429,1.1498,1.1387,1.2565
6/26/1991,1.1489,1.1489,1.1517,1.1414,1.2576
6/25/1991,1.1445,1.1445,1.1536,1.1395,1.2587
6/24/1991,1.1519,1.1519,1.1534,1.129,1.2599
6/21/1991,1.1385,1.1385,1.1452,1.1364,1.2609
6/20/1991,1.1444,1.1444,1.1545,1.1412,1.2622
6/19/1991,1.145,1.145,1.1479,1.1262,1.2634
6/18/1991,1.1305,1.1305,1.1442,1.1305,1.2645
6/17/1991,1.1444,1.1444,1.1452,1.1399,1.2659
6/14/1991,1.1429,1.1429,1.1504,1.1393,1.2671
6/13/1991,1.1441,1.1441,1.1508,1.1386,1.2684
06/12/1991,1.15,1.15,1.1615,1.1477,1.2696
06/11/1991,1.1595,1.1595,1.1662,1.1572,1.2708
06/10/1991,1.1644,1.1644,1.165,1.1581,1.2719
06/07/1991,1.162,1.162,1.1745,1.1599,1.273
06/06/1991,1.1748,1.1748,1.178,1.1725,1.2741
06/05/1991,1.1784,1.1784,1.1822,1.1723,1.2751
06/04/1991,1.1797,1.1797,1.1839,1.1728,1.2761
06/03/1991,1.1776,1.1776,1.184,1.1707,1.2771
5/31/1991,1.1804,1.1804,1.1971,1.1795,1.2781
5/30/1991,1.1949,1.1949,1.2033,1.1926,1.2791
5/29/1991,1.1974,1.1974,1.2132,1.1955,1.2799
5/28/1991,1.2109,1.2109,1.2125,1.198,1.2807
5/27/1991,1.2045,1.2045,1.2087,1.2032,1.2814
5/24/1991,1.205,1.205,1.2052,1.197,1.2822
5/23/1991,1.198,1.198,1.2007,1.1879,1.283
5/22/1991,1.1934,1.1934,1.1993,1.1915,1.2838
5/21/1991,1.1989,1.1989,1.2026,1.186,1.2847
5/20/1991,1.1895,1.1895,1.1985,1.1682,1.2856
5/17/1991,1.19,1.19,1.2129,1.19,1.2866
5/16/1991,1.2134,1.2134,1.2207,1.2111,1.2875
5/15/1991,1.2208,1.2208,1.2229,1.2095,1.2883
5/14/1991,1.214,1.214,1.2159,1.1944,1.289
5/13/1991,1.201,1.201,1.2057,1.1918,1.2897
05/10/1991,1.1948,1.1948,1.2004,1.1865,1.2906
05/09/1991,1.2,1.2,1.2002,1.1798,1.2916
05/08/1991,1.2002,1.2002,1.2002,1.187,1.2925
05/07/1991,1.198,1.198,1.1997,1.1848,1.2934
05/06/1991,1.1874,1.1874,1.1911,1.1772,1.2944
05/03/1991,1.1744,1.1744,1.2022,1.1724,1.2955
05/02/1991,1.1905,1.1905,1.2053,1.1895,1.2967
05/01/1991,1.2045,1.2045,1.2165,1.2045,1.2977
4/30/1991,1.1986,1.1986,1.1986,1.1551,1.2987
4/29/1991,1.177,1.177,1.1795,1.1562,1.2997
4/26/1991,1.1764,1.1764,1.1823,1.1733,1.3009
4/25/1991,1.178,1.178,1.1826,1.1695,1.3022
4/24/1991,1.1765,1.1765,1.1907,1.1758,1.3034
4/23/1991,1.184,1.184,1.1855,1.169,1.3047
4/22/1991,1.17,1.17,1.1875,1.1692,1.3059
4/19/1991,1.1906,1.1906,1.2147,1.1892,1.3073
4/18/1991,1.2225,1.2225,1.2365,1.2225,1.3084
4/17/1991,1.236,1.236,1.2412,1.2335,1.3093
4/16/1991,1.2375,1.2375,1.243,1.2331,1.31
4/15/1991,1.2345,1.2345,1.2385,1.2285,1.3108
04/12/1991,1.2275,1.2275,1.2387,1.2275,1.3115
04/11/1991,1.2367,1.2367,1.2385,1.2235,1.3124
04/10/1991,1.2272,1.2272,1.243,1.2272,1.3131
04/09/1991,1.2345,1.2345,1.2372,1.2162,1.314
04/08/1991,1.2212,1.2212,1.2241,1.2149,1.3148
04/05/1991,1.2297,1.2297,1.2452,1.229,1.3157
04/04/1991,1.2325,1.2325,1.2355,1.2209,1.3166
04/03/1991,1.2305,1.2305,1.2375,1.2223,1.3175
04/02/1991,1.2252,1.2252,1.2398,1.2107,1.3183
04/01/1991,1.2119,1.2119,1.2119,1.2119,1.3193
3/29/1991,1.2119,1.2119,1.2137,1.2087,1.3203
3/28/1991,1.205,1.205,1.2061,1.1977,1.3214
3/27/1991,1.2095,1.2095,1.2277,1.201,1.3226
3/26/1991,1.2195,1.2195,1.2226,1.212,1.3237
3/25/1991,1.2323,1.2323,1.2458,1.229,1.3248
3/22/1991,1.2517,1.2517,1.263,1.245,1.3257
3/21/1991,1.2548,1.2548,1.2659,1.2455,1.3265
3/20/1991,1.2455,1.2455,1.2508,1.2345,1.3272
3/19/1991,1.2405,1.2405,1.2707,1.232,1.328
3/18/1991,1.2645,1.2645,1.2833,1.2645,1.3289
3/15/1991,1.284,1.284,1.2988,1.284,1.3295
3/14/1991,1.3013,1.3013,1.3096,1.3008,1.33
3/13/1991,1.3018,1.3018,1.3108,1.2997,1.3303
03/12/1991,1.3065,1.3065,1.3138,1.3022,1.3306
03/11/1991,1.3022,1.3022,1.3104,1.2957,1.3308
03/08/1991,1.3148,1.3148,1.331,1.3148,1.3311
03/07/1991,1.3281,1.3281,1.3373,1.3281,1.3313
03/06/1991,1.3352,1.3352,1.3377,1.3256,1.3313
03/05/1991,1.3375,1.3375,1.3467,1.3355,1.3312
03/04/1991,1.3388,1.3388,1.3395,1.3306,1.3312
03/01/1991,1.3365,1.3365,1.3471,1.3357,1.3311
2/28/1991,1.3457,1.3457,1.3588,1.3457,1.3311
2/27/1991,1.3515,1.3515,1.3548,1.3477,1.3309
2/26/1991,1.3493,1.3493,1.3662,1.3466,1.3307
2/25/1991,1.353,1.353,1.3675,1.3524,1.3305
2/22/1991,1.3692,1.3692,1.387,1.3692,1.3303
2/21/1991,1.3822,1.3822,1.3848,1.3751,1.3299
2/20/1991,1.3765,1.3765,1.3844,1.3742,1.3294
2/19/1991,1.3819,1.3819,1.3916,1.3799,1.3289
2/18/1991,1.3871,1.3871,1.3947,1.3865,1.3284
2/15/1991,1.3915,1.3915,1.403,1.3895,1.3278
2/14/1991,1.3991,1.3991,1.412,1.3986,1.3271
2/13/1991,1.4095,1.4095,1.4133,1.4065,1.3264
02/12/1991,1.4125,1.4125,1.4193,1.4105,1.3256
02/11/1991,1.4186,1.4186,1.4217,1.4084,1.3247
02/08/1991,1.4085,1.4085,1.4122,1.4042,1.3238
02/07/1991,1.4185,1.4185,1.4193,1.4097,1.3229
02/06/1991,1.4159,1.4159,1.4172,1.4092,1.3219
02/05/1991,1.4075,1.4075,1.4075,1.4024,1.321
02/04/1991,1.4015,1.4015,1.4093,1.3972,1.3201
02/01/1991,1.4003,1.4003,1.4027,1.3882,1.3193
1/31/1991,1.3932,1.3932,1.3932,1.3825,1.3185
1/30/1991,1.384,1.384,1.3841,1.3745,1.3177
1/29/1991,1.3874,1.3874,1.3925,1.3842,1.3171
1/28/1991,1.384,1.384,1.3865,1.3815,1.3164
1/25/1991,1.383,1.383,1.3881,1.3807,1.3157
1/24/1991,1.3861,1.3861,1.3921,1.3847,1.315
1/23/1991,1.3842,1.3842,1.3842,1.3717,1.3143
1/22/1991,1.3786,1.3786,1.3872,1.3761,1.3136
1/21/1991,1.3812,1.3812,1.3834,1.3643,1.313
1/18/1991,1.3738,1.3738,1.3746,1.3568,1.3123
1/17/1991,1.3624,1.3624,1.3632,1.3327,1.3116
1/16/1991,1.3363,1.3363,1.3396,1.3323,1.3111
1/15/1991,1.3373,1.3373,1.3422,1.3373,1.3109
1/14/1991,1.3423,1.3423,1.3448,1.332,1.3106
01/11/1991,1.3462,1.3462,1.3532,1.3427,1.3103
01/10/1991,1.3531,1.3531,1.3584,1.3464,1.3099
01/09/1991,1.3635,1.3635,1.364,1.3344,1.3095
01/08/1991,1.3432,1.3432,1.3453,1.3373,1.309
01/07/1991,1.3465,1.3465,1.3627,1.337,1.3086
01/04/1991,1.3675,1.3675,1.3825,1.3675,1.3082
01/03/1991,1.3777,1.3777,1.3807,1.3742,1.3076
01/02/1991,1.3773,1.3773,1.3822,1.3678,1.3069
12/31/1990,1.367,1.367,1.3705,1.3584,1.3062
12/28/1990,1.3574,1.3574,1.3595,1.3455,1.3056
12/27/1990,1.3405,1.3405,1.3445,1.334,1.3051
12/26/1990,1.3339,1.3339,1.3339,1.3339,1.3047
12/25/1990,1.3339,1.3339,1.3339,1.3339,1.3045
12/24/1990,1.3339,1.3339,1.3585,1.3339,1.3042
12/21/1990,1.3405,1.3405,1.3615,1.3395,1.3039
12/20/1990,1.3638,1.3638,1.3856,1.3638,1.3035
12/19/1990,1.3832,1.3832,1.3882,1.3773,1.3029
12/18/1990,1.3784,1.3784,1.3815,1.3758,1.3021
12/17/1990,1.3775,1.3775,1.3922,1.3762,1.3013
12/14/1990,1.384,1.384,1.3912,1.3805,1.3005
12/13/1990,1.3869,1.3869,1.3923,1.3852,1.2997
12/12/1990,1.3868,1.3868,1.3929,1.3862,1.2988
12/11/1990,1.3881,1.3881,1.3961,1.387,1.2979
12/10/1990,1.3944,1.3944,1.4026,1.3932,1.297
12/07/1990,1.3893,1.3893,1.3902,1.3786,1.2961
12/06/1990,1.3792,1.3792,1.3811,1.3691,1.2951
12/05/1990,1.3698,1.3698,1.3776,1.3697,1.2943
12/04/1990,1.3698,1.3698,1.3741,1.3591,1.2935
12/03/1990,1.3615,1.3615,1.3795,1.361,1.2927
11/30/1990,1.371,1.371,1.3735,1.3657,1.2921
11/29/1990,1.3876,1.3876,1.3901,1.3813,1.2913
11/28/1990,1.3901,1.3901,1.3982,1.3879,1.2903
11/27/1990,1.3942,1.3942,1.3958,1.3853,1.2893
11/26/1990,1.3832,1.3832,1.3914,1.3824,1.2882
11/23/1990,1.3888,1.3888,1.3955,1.3884,1.2873
11/22/1990,1.3956,1.3956,1.3982,1.3925,1.2863
11/21/1990,1.3929,1.3929,1.3998,1.3927,1.2852
11/20/1990,1.3967,1.3967,1.3983,1.3945,1.2841
11/19/1990,1.3985,1.3985,1.4026,1.3972,1.283
11/16/1990,1.3985,1.3985,1.4009,1.3878,1.2818
