Date,Price,Open,High,Low,Change %,200EMA,20EMA
12/09/2002,1.0107,1.0101,1.012,1.0067,0.08%,0.9628,1
12/06/2002,1.0099,1.0008,1.0131,0.9995,0.92%,0.9623,0.9989
12/05/2002,1.0007,1.0009,1.0026,0.9969,0.01%,0.9618,0.9977
12/04/2002,1.0006,0.9966,1.0033,0.9964,0.42%,0.9614,0.9974
12/03/2002,0.9964,0.9976,1.0006,0.9948,-0.05%,0.961,0.9971
12/02/2002,0.9969,0.9945,0.9985,0.9857,0.23%,0.9607,0.9971
11/29/2002,0.9946,0.9939,0.9958,0.9912,0.02%,0.9603,0.9972
11/28/2002,0.9944,0.9907,0.9963,0.9892,0.40%,0.96,0.9974
11/27/2002,0.9904,0.9938,0.9942,0.9873,-0.32%,0.9596,0.9977
11/26/2002,0.9936,0.9922,0.9937,0.9893,0.20%,0.9593,0.9985
11/25/2002,0.9916,0.9968,0.9972,0.9891,-0.54%,0.959,0.999
11/22/2002,0.997,1.0023,1.004,0.9961,-0.51%,0.9586,0.9998
11/21/2002,1.0021,1.0017,1.0045,0.9976,0.08%,0.9583,1.0001
11/20/2002,1.0013,1.004,1.0046,0.9989,-0.19%,0.9578,0.9999
11/19/2002,1.0032,1.0088,1.0145,1.0009,-0.54%,0.9574,0.9998
11/18/2002,1.0086,1.0091,1.0123,1.006,-0.09%,0.9569,0.9994
11/15/2002,1.0095,1.0045,1.0101,1.0011,0.50%,0.9564,0.9984
11/14/2002,1.0045,1.0084,1.0103,1.0029,-0.36%,0.9559,0.9973
11/13/2002,1.0081,1.013,1.0133,1.0044,-0.43%,0.9554,0.9965
11/12/2002,1.0125,1.0111,1.014,1.0068,0.20%,0.9549,0.9953
11/11/2002,1.0105,1.0124,1.0172,1.0091,-0.25%,0.9543,0.9935
11/08/2002,1.013,1.0095,1.0151,1.0074,0.36%,0.9537,0.9917
11/07/2002,1.0094,1.004,1.0102,0.9988,0.69%,0.9531,0.9894
11/06/2002,1.0025,1,1.005,0.9938,0.27%,0.9525,0.9873
11/05/2002,0.9998,0.998,1.0046,0.9965,0.18%,0.952,0.9857
11/04/2002,0.998,0.996,0.998,0.9925,0.11%,0.9516,0.9843
11/01/2002,0.9969,0.9909,1.0006,0.9886,0.63%,0.9511,0.9828
10/31/2002,0.9907,0.9839,0.9909,0.9831,0.70%,0.9506,0.9813
10/30/2002,0.9838,0.9828,0.9854,0.9814,0.04%,0.9502,0.9804
10/29/2002,0.9834,0.9844,0.9868,0.9802,-0.14%,0.9499,0.98
10/28/2002,0.9848,0.9764,0.9849,0.9723,0.92%,0.9496,0.9796
10/25/2002,0.9758,0.9777,0.9796,0.975,-0.21%,0.9492,0.9791
10/24/2002,0.9779,0.9753,0.9786,0.9721,0.24%,0.9489,0.9794
10/23/2002,0.9756,0.9777,0.9799,0.9745,-0.26%,0.9486,0.9796
10/22/2002,0.9781,0.9738,0.9806,0.9719,0.48%,0.9484,0.98
10/21/2002,0.9734,0.9721,0.9768,0.9688,0.15%,0.9481,0.9802
10/18/2002,0.9719,0.9718,0.9743,0.9696,0.12%,0.9478,0.9809
10/17/2002,0.9707,0.9809,0.9815,0.9697,-1.03%,0.9476,0.9819
10/16/2002,0.9808,0.9813,0.9836,0.9798,-0.10%,0.9473,0.9831
10/15/2002,0.9818,0.9873,0.9887,0.9789,-0.56%,0.947,0.9833
10/14/2002,0.9873,0.9879,0.9894,0.985,-0.03%,0.9467,0.9835
10/11/2002,0.9876,0.9867,0.9885,0.9834,0.13%,0.9463,0.9831
10/10/2002,0.9863,0.9907,0.9929,0.9847,-0.33%,0.9458,0.9826
10/09/2002,0.9896,0.9792,0.9914,0.9777,1.11%,0.9454,0.9822
10/08/2002,0.9787,0.9823,0.9845,0.9763,-0.45%,0.945,0.9814
10/07/2002,0.9831,0.9789,0.9841,0.9778,0.38%,0.9446,0.9817
10/04/2002,0.9794,0.9878,0.989,0.9782,-0.91%,0.9443,0.9816
10/03/2002,0.9884,0.9864,0.9911,0.9855,0.17%,0.9439,0.9818
10/02/2002,0.9867,0.983,0.9871,0.9808,0.38%,0.9435,0.9811
10/01/2002,0.983,0.987,0.9897,0.9824,-0.39%,0.943,0.9805
09/30/2002,0.9868,0.981,0.9901,0.9801,0.61%,0.9426,0.9802
09/27/2002,0.9808,0.977,0.9813,0.9742,0.39%,0.9422,0.9795
09/26/2002,0.977,0.9768,0.9814,0.9729,0.05%,0.9418,0.9794
09/25/2002,0.9765,0.9823,0.9862,0.9755,-0.55%,0.9414,0.9797
09/24/2002,0.9819,0.978,0.9839,0.9757,0.38%,0.9411,0.98
09/23/2002,0.9782,0.981,0.9864,0.975,-0.43%,0.9407,0.9798
09/20/2002,0.9824,0.9869,0.9878,0.9782,-0.47%,0.9403,0.98
09/19/2002,0.987,0.9772,0.9872,0.9759,0.90%,0.9399,0.9797
09/18/2002,0.9782,0.9738,0.9799,0.9658,0.38%,0.9394,0.9789
09/17/2002,0.9745,0.969,0.9749,0.9603,0.59%,0.939,0.979
09/16/2002,0.9688,0.9702,0.9731,0.9659,-0.26%,0.9387,0.9795
09/13/2002,0.9713,0.9814,0.9844,0.9705,-1.03%,0.9384,0.9806
09/12/2002,0.9814,0.9764,0.9831,0.9739,0.56%,0.938,0.9816
09/11/2002,0.9759,0.9748,0.9776,0.9696,0.08%,0.9376,0.9816
09/10/2002,0.9751,0.9793,0.9839,0.9721,-0.47%,0.9372,0.9822
09/09/2002,0.9797,0.9818,0.9835,0.9783,-0.14%,0.9368,0.983
09/06/2002,0.9811,0.991,0.9958,0.9806,-1.01%,0.9364,0.9833
09/05/2002,0.9911,0.9923,0.9996,0.9887,-0.08%,0.9359,0.9836
09/04/2002,0.9919,0.9968,0.9977,0.9905,-0.55%,0.9354,0.9828
09/03/2002,0.9974,0.9835,0.9976,0.9829,1.31%,0.9348,0.9818
09/02/2002,0.9845,0.9815,0.9858,0.9795,0.25%,0.9342,0.9802
08/30/2002,0.982,0.9839,0.9865,0.9792,-0.26%,0.9337,0.9797
08/29/2002,0.9846,0.9783,0.9889,0.977,0.61%,0.9332,0.9795
08/28/2002,0.9786,0.9818,0.9835,0.9784,-0.44%,0.9327,0.9789
08/27/2002,0.9829,0.971,0.984,0.97,1.12%,0.9322,0.979
08/26/2002,0.972,0.9723,0.9744,0.9683,-0.05%,0.9317,0.9786
08/23/2002,0.9725,0.9694,0.9737,0.9666,0.33%,0.9313,0.9793
08/22/2002,0.9693,0.9801,0.9808,0.9672,-1.21%,0.9309,0.98
08/21/2002,0.9812,0.9786,0.9851,0.9754,0.28%,0.9305,0.9811
08/20/2002,0.9785,0.9773,0.9813,0.9731,0.18%,0.93,0.9811
08/19/2002,0.9767,0.9847,0.9871,0.9749,-0.78%,0.9295,0.9814
08/16/2002,0.9844,0.982,0.9872,0.9785,0.26%,0.929,0.9819
08/15/2002,0.9818,0.9769,0.9852,0.9748,0.29%,0.9285,0.9816
08/14/2002,0.979,0.9847,0.9895,0.9779,-0.54%,0.9279,0.9816
08/13/2002,0.9843,0.9787,0.9847,0.9753,0.51%,0.9274,0.9818
08/12/2002,0.9793,0.9704,0.9804,0.9689,0.97%,0.9269,0.9816
08/09/2002,0.9699,0.9671,0.9744,0.9653,0.27%,0.9263,0.9818
08/08/2002,0.9673,0.9739,0.9774,0.9639,-0.78%,0.9259,0.9831
08/07/2002,0.9749,0.9663,0.9767,0.9641,0.90%,0.9255,0.9847
08/06/2002,0.9662,0.981,0.9811,0.9623,-1.44%,0.925,0.9858
08/05/2002,0.9803,0.9872,0.988,0.9798,-0.69%,0.9246,0.9878
08/02/2002,0.9871,0.9847,0.9923,0.9834,0.28%,0.924,0.9886
08/01/2002,0.9843,0.9767,0.9863,0.9726,0.70%,0.9234,0.9888
07/31/2002,0.9775,0.9832,0.9858,0.976,-0.51%,0.9228,0.9892
07/30/2002,0.9825,0.9814,0.9897,0.978,0.12%,0.9222,0.9905
07/29/2002,0.9813,0.9871,0.989,0.9768,-0.47%,0.9216,0.9913
07/26/2002,0.9859,1.0044,1.0072,0.9857,-1.93%,0.921,0.9924
07/25/2002,1.0053,0.9951,1.0063,0.9937,0.98%,0.9204,0.9931
07/24/2002,0.9955,0.9896,0.9986,0.9872,0.58%,0.9195,0.9918
07/23/2002,0.9898,1.008,1.0086,0.9847,-1.83%,0.9187,0.9914
07/22/2002,1.0083,1.0118,1.0136,1.0055,-0.33%,0.918,0.9915
07/19/2002,1.0116,1.012,1.0212,1.0103,-0.02%,0.9171,0.9898
07/18/2002,1.0118,1.0072,1.0118,1.0036,0.46%,0.9162,0.9875
07/17/2002,1.0072,1.0124,1.0164,1.003,-0.43%,0.9152,0.9849
07/16/2002,1.0116,1.003,1.0149,1.0027,0.86%,0.9143,0.9826
07/15/2002,1.003,0.9917,1.0095,0.9915,1.20%,0.9133,0.9795
07/12/2002,0.9911,0.9879,0.9925,0.985,0.28%,0.9124,0.977
07/11/2002,0.9883,0.9889,0.9942,0.9831,-0.11%,0.9116,0.9756
07/10/2002,0.9894,0.9933,0.9974,0.986,-0.37%,0.9108,0.9742
07/09/2002,0.9931,0.9913,0.9957,0.9874,0.18%,0.91,0.9726
07/08/2002,0.9913,0.9746,0.9917,0.9739,1.95%,0.9092,0.9705
07/05/2002,0.9723,0.9791,0.9791,0.9716,-0.69%,0.9084,0.9683
07/04/2002,0.9791,0.98,0.9821,0.9747,-0.17%,0.9077,0.9679
07/03/2002,0.9808,0.9867,0.9868,0.9767,-0.58%,0.907,0.9667
07/02/2002,0.9865,0.9915,0.9922,0.9796,-0.55%,0.9063,0.9652
07/01/2002,0.992,0.9915,0.9981,0.9858,0.02%,0.9055,0.963
06/28/2002,0.9918,0.9875,0.9992,0.9835,0.40%,0.9046,0.9599
06/27/2002,0.9878,0.9817,0.9901,0.9808,0.64%,0.9037,0.9565
06/26/2002,0.9815,0.9796,0.9946,0.9785,0.15%,0.9029,0.9532
06/25/2002,0.98,0.9707,0.9805,0.9661,0.97%,0.9021,0.9503
06/24/2002,0.9706,0.97,0.9821,0.968,-0.02%,0.9013,0.9471
06/21/2002,0.9708,0.9644,0.9724,0.9626,0.61%,0.9006,0.9447
06/20/2002,0.9649,0.9576,0.967,0.9556,0.75%,0.8999,0.9419
06/19/2002,0.9577,0.9523,0.9582,0.9512,0.58%,0.8993,0.9395
06/18/2002,0.9522,0.9434,0.9524,0.9434,0.80%,0.8987,0.9376
06/17/2002,0.9446,0.944,0.9471,0.941,-0.16%,0.8981,0.9361
06/14/2002,0.9461,0.9429,0.9528,0.9415,0.31%,0.8977,0.9352
06/13/2002,0.9432,0.9433,0.948,0.9395,-0.03%,0.8972,0.934
06/12/2002,0.9435,0.9485,0.9511,0.9427,-0.52%,0.8967,0.933
06/11/2002,0.9484,0.9445,0.9499,0.9403,0.44%,0.8962,0.9319
06/10/2002,0.9442,0.9433,0.949,0.939,0.04%,0.8957,0.9302
06/07/2002,0.9438,0.9475,0.9495,0.9428,-0.39%,0.8952,0.9287
06/06/2002,0.9475,0.9395,0.9483,0.9334,0.89%,0.8947,0.9271
06/05/2002,0.9391,0.9391,0.9421,0.9351,-0.03%,0.8942,0.925
06/04/2002,0.9394,0.9406,0.9455,0.9384,-0.20%,0.8938,0.9235
06/03/2002,0.9413,0.933,0.9417,0.9303,0.79%,0.8933,0.9218
05/31/2002,0.9339,0.9372,0.9406,0.9284,-0.35%,0.8928,0.9198
05/30/2002,0.9372,0.9345,0.9421,0.9343,0.26%,0.8924,0.9183
05/29/2002,0.9348,0.9287,0.9379,0.927,0.71%,0.892,0.9163
05/28/2002,0.9282,0.9212,0.9314,0.9198,0.79%,0.8915,0.9144
05/27/2002,0.9209,0.9211,0.9226,0.9185,0.07%,0.8912,0.9129
05/24/2002,0.9203,0.9216,0.9237,0.9161,-0.09%,0.8909,0.9121
05/23/2002,0.9211,0.9258,0.9274,0.9182,-0.50%,0.8906,0.9112
05/22/2002,0.9257,0.9189,0.9282,0.9174,0.60%,0.8903,0.9102
05/21/2002,0.9202,0.9208,0.9225,0.9159,-0.12%,0.8899,0.9085
05/20/2002,0.9213,0.9205,0.9236,0.9178,0.09%,0.8896,0.9073
05/17/2002,0.9205,0.9117,0.9221,0.9112,1.00%,0.8893,0.9058
05/16/2002,0.9114,0.9122,0.9145,0.9083,-0.12%,0.889,0.9043
05/15/2002,0.9125,0.9026,0.9127,0.8992,1.10%,0.8887,0.9036
05/14/2002,0.9026,0.9119,0.9121,0.9009,-0.99%,0.8885,0.9026
05/13/2002,0.9116,0.9135,0.917,0.9092,-0.26%,0.8884,0.9026
05/10/2002,0.914,0.9093,0.9152,0.9083,0.48%,0.8881,0.9017
05/09/2002,0.9096,0.9049,0.9116,0.9035,0.55%,0.8879,0.9004
05/08/2002,0.9046,0.9143,0.9145,0.903,-1.17%,0.8877,0.8994
05/07/2002,0.9153,0.9182,0.9193,0.9115,-0.34%,0.8875,0.8989
05/06/2002,0.9184,0.9163,0.9187,0.9133,0.12%,0.8872,0.8971
05/03/2002,0.9173,0.9032,0.9177,0.902,1.56%,0.8869,0.8949
05/02/2002,0.9032,0.9064,0.9078,0.9012,-0.35%,0.8866,0.8925
05/01/2002,0.9064,0.9003,0.9088,0.899,0.69%,0.8864,0.8914
04/30/2002,0.9002,0.9032,0.9042,0.8988,-0.43%,0.8862,0.8898
04/29/2002,0.9041,0.9014,0.9047,0.9003,0.26%,0.8861,0.8887
04/26/2002,0.9018,0.8977,0.9023,0.8958,0.43%,0.8859,0.8871
04/25/2002,0.8979,0.8927,0.8995,0.892,0.55%,0.8857,0.8856
04/24/2002,0.893,0.8888,0.8935,0.8869,0.48%,0.8856,0.8843
04/23/2002,0.8887,0.8896,0.8904,0.8856,-0.07%,0.8855,0.8833
04/22/2002,0.8893,0.8895,0.8911,0.8865,-0.33%,0.8855,0.8828
04/19/2002,0.8922,0.891,0.8925,0.8878,0.12%,0.8855,0.8821
04/18/2002,0.8911,0.8902,0.8922,0.8856,0.07%,0.8854,0.881
04/17/2002,0.8905,0.8824,0.8911,0.8816,0.90%,0.8853,0.88
04/16/2002,0.8826,0.8795,0.8841,0.8786,0.38%,0.8853,0.8788
04/15/2002,0.8793,0.8794,0.8825,0.8784,-0.10%,0.8853,0.8785
04/12/2002,0.8802,0.8821,0.8828,0.8773,-0.26%,0.8854,0.8784
04/11/2002,0.8825,0.8804,0.8849,0.8785,0.26%,0.8854,0.8782
04/10/2002,0.8802,0.881,0.8827,0.8784,-0.10%,0.8855,0.8777
04/09/2002,0.8811,0.8749,0.8815,0.873,0.74%,0.8855,0.8775
04/08/2002,0.8746,0.8792,0.8795,0.8736,-0.50%,0.8856,0.8771
04/05/2002,0.879,0.8783,0.8817,0.877,0.16%,0.8857,0.8773
04/04/2002,0.8776,0.881,0.8859,0.8764,-0.33%,0.8857,0.8772
04/03/2002,0.8805,0.8791,0.8833,0.8769,0.13%,0.8858,0.8771
04/02/2002,0.8794,0.8805,0.8822,0.8772,-0.12%,0.8859,0.8768
04/01/2002,0.8805,0.8713,0.8825,0.8713,1.00%,0.8859,0.8765
03/29/2002,0.8718,0.8705,0.873,0.8701,0.16%,0.886,0.8761
03/28/2002,0.8704,0.8728,0.8743,0.8697,-0.29%,0.8861,0.8765
03/27/2002,0.8729,0.8769,0.8772,0.8716,-0.46%,0.8863,0.8771
03/26/2002,0.8769,0.8772,0.8799,0.873,-0.10%,0.8864,0.8776
03/25/2002,0.8778,0.8765,0.8785,0.8751,0.09%,0.8865,0.8777
03/22/2002,0.877,0.8823,0.883,0.8742,-0.59%,0.8866,0.8776
03/21/2002,0.8822,0.8856,0.8864,0.8805,-0.35%,0.8867,0.8777
03/20/2002,0.8853,0.8824,0.8861,0.878,0.31%,0.8868,0.8772
03/19/2002,0.8826,0.8829,0.885,0.8794,0.00%,0.8868,0.8764
03/18/2002,0.8826,0.8818,0.8833,0.878,0.02%,0.8868,0.8757
03/15/2002,0.8824,0.8823,0.8872,0.8807,-0.07%,0.8868,0.875
03/14/2002,0.883,0.8758,0.8846,0.8751,0.76%,0.8869,0.8742
03/13/2002,0.8763,0.8762,0.8786,0.8723,0.06%,0.8869,0.8733
03/12/2002,0.8758,0.8752,0.8769,0.8703,0.07%,0.887,0.873
03/11/2002,0.8752,0.8736,0.8774,0.873,0.15%,0.8872,0.8727
03/08/2002,0.8739,0.8817,0.882,0.8721,-0.96%,0.8873,0.8724
03/07/2002,0.8824,0.8767,0.8841,0.8738,0.66%,0.8874,0.8723
03/06/2002,0.8766,0.8719,0.8777,0.8689,0.46%,0.8875,0.8712
03/05/2002,0.8726,0.8699,0.8729,0.8648,0.34%,0.8876,0.8707
03/04/2002,0.8696,0.8648,0.8717,0.8629,0.54%,0.8877,0.8705
03/01/2002,0.8649,0.8688,0.8697,0.8628,-0.43%,0.8879,0.8705
02/28/2002,0.8686,0.8658,0.8698,0.8626,0.35%,0.8881,0.8711
02/27/2002,0.8656,0.8639,0.8671,0.8619,0.21%,0.8883,0.8714
02/26/2002,0.8638,0.8694,0.8726,0.8616,-0.61%,0.8886,0.872
02/25/2002,0.8691,0.8752,0.8759,0.8686,-0.75%,0.8888,0.8729
02/22/2002,0.8757,0.8702,0.8779,0.8676,0.68%,0.889,0.8733
02/21/2002,0.8698,0.8695,0.8722,0.8679,0.05%,0.8891,0.873
02/20/2002,0.8694,0.877,0.8786,0.8686,-0.82%,0.8893,0.8734
02/19/2002,0.8766,0.8706,0.8784,0.866,0.65%,0.8895,0.8738
02/18/2002,0.8709,0.8731,0.8741,0.8698,-0.29%,0.8897,0.8735
02/15/2002,0.8734,0.8741,0.8744,0.8691,-0.06%,0.8898,0.8737
02/14/2002,0.8739,0.8713,0.875,0.8679,0.31%,0.89,0.8738
02/13/2002,0.8712,0.8775,0.8777,0.8701,-0.60%,0.8902,0.8738
02/12/2002,0.8765,0.8768,0.8802,0.8738,0.01%,0.8904,0.874
02/11/2002,0.8764,0.8704,0.8803,0.8704,0.33%,0.8905,0.8738
02/08/2002,0.8735,0.8702,0.8756,0.8697,0.29%,0.8906,0.8735
02/07/2002,0.871,0.8679,0.872,0.8643,0.39%,0.8908,0.8735
02/06/2002,0.8676,0.867,0.8708,0.8631,-0.01%,0.891,0.8738
02/05/2002,0.8677,0.8706,0.8732,0.8651,-0.33%,0.8913,0.8744
02/04/2002,0.8706,0.8619,0.8715,0.8602,0.99%,0.8915,0.8751
02/01/2002,0.8621,0.8589,0.8644,0.8562,0.42%,0.8917,0.8756
01/31/2002,0.8585,0.8618,0.865,0.8577,-0.37%,0.892,0.877
01/30/2002,0.8617,0.8655,0.8676,0.8599,-0.44%,0.8923,0.879
01/29/2002,0.8655,0.8623,0.866,0.8591,0.32%,0.8926,0.8808
01/28/2002,0.8627,0.865,0.8664,0.8569,-0.39%,0.8929,0.8824
01/25/2002,0.8661,0.8779,0.8787,0.8627,-1.29%,0.8932,0.8845
01/24/2002,0.8774,0.8784,0.8795,0.8749,-0.06%,0.8935,0.8864
01/23/2002,0.8779,0.8863,0.8892,0.8767,-0.93%,0.8937,0.8874
01/22/2002,0.8861,0.8837,0.8867,0.881,0.26%,0.8938,0.8884
01/21/2002,0.8838,0.8837,0.8869,0.8824,-0.06%,0.8939,0.8886
01/18/2002,0.8843,0.8814,0.8859,0.8789,0.42%,0.894,0.8891
01/17/2002,0.8806,0.8825,0.8853,0.8786,-0.26%,0.8941,0.8896
01/16/2002,0.8829,0.8828,0.8847,0.8796,-0.06%,0.8942,0.8906
01/15/2002,0.8834,0.8946,0.8947,0.8826,-1.23%,0.8943,0.8914
01/14/2002,0.8944,0.8943,0.8956,0.8913,0.20%,0.8944,0.8922
01/11/2002,0.8926,0.8914,0.8934,0.8896,0.13%,0.8944,0.892
01/10/2002,0.8914,0.8909,0.894,0.8898,0.00%,0.8945,0.8919
01/09/2002,0.8914,0.8933,0.8953,0.8864,-0.19%,0.8945,0.892
01/08/2002,0.8931,0.8936,0.8938,0.8881,-0.04%,0.8945,0.892
01/07/2002,0.8935,0.8951,0.8998,0.888,-0.17%,0.8945,0.8919
01/04/2002,0.895,0.8987,0.9003,0.8937,-0.51%,0.8946,0.8917
01/03/2002,0.8996,0.9039,0.9062,0.8976,-0.44%,0.8946,0.8914
01/02/2002,0.9036,0.8896,0.9069,0.8883,1.59%,0.8945,0.8905
01/01/2002,0.8895,0.8909,0.8913,0.8863,-0.16%,0.8944,0.8892
12/31/2001,0.8909,0.8842,0.8927,0.8827,0.83%,0.8945,0.8891
12/28/2001,0.8836,0.8833,0.8847,0.8788,0.07%,0.8945,0.8889
12/27/2001,0.883,0.8804,0.8872,0.8774,0.33%,0.8946,0.8895
12/26/2001,0.8801,0.8791,0.8821,0.8764,0.39%,0.8947,0.8902
12/25/2001,0.8767,0.8775,0.8825,0.8764,-0.11%,0.8949,0.8912
12/24/2001,0.8777,0.8882,0.891,0.8739,-1.16%,0.895,0.8928
12/21/2001,0.888,0.9002,0.9016,0.8856,-1.41%,0.8952,0.8944
12/20/2001,0.9007,0.9009,0.9015,0.8961,0.01%,0.8953,0.895
12/19/2001,0.9006,0.9036,0.9039,0.8953,-0.29%,0.8952,0.8944
12/18/2001,0.9032,0.9023,0.9045,0.8993,0.12%,0.8952,0.8938
12/17/2001,0.9021,0.9039,0.9086,0.9019,-0.08%,0.8951,0.8928
12/14/2001,0.9028,0.8933,0.9058,0.8921,1.14%,0.895,0.8918
12/13/2001,0.8926,0.8986,0.8995,0.892,-0.60%,0.895,0.8907
12/12/2001,0.898,0.8931,0.899,0.8921,0.58%,0.895,0.8905
12/11/2001,0.8928,0.891,0.8931,0.8881,0.22%,0.895,0.8897
12/10/2001,0.8908,0.8901,0.892,0.8841,0.13%,0.895,0.8893
12/07/2001,0.8896,0.8951,0.8955,0.8882,-0.60%,0.895,0.8892
12/06/2001,0.895,0.8883,0.8954,0.8863,0.75%,0.8951,0.8891
12/05/2001,0.8883,0.8904,0.8943,0.8844,-0.20%,0.8951,0.8885
12/04/2001,0.8901,0.8914,0.8925,0.8883,-0.17%,0.8951,0.8886
12/03/2001,0.8916,0.8959,0.8971,0.8888,-0.55%,0.8952,0.8884
11/30/2001,0.8965,0.8876,0.8984,0.8845,1.00%,0.8952,0.8881
11/29/2001,0.8876,0.888,0.8922,0.8853,-0.03%,0.8952,0.8872
11/28/2001,0.8879,0.8838,0.889,0.8814,0.51%,0.8953,0.8871
11/27/2001,0.8834,0.8803,0.8842,0.8767,0.33%,0.8954,0.887
11/26/2001,0.8805,0.877,0.8835,0.877,0.27%,0.8955,0.8874
11/23/2001,0.8781,0.8781,0.8814,0.8735,0.05%,0.8956,0.8882
11/22/2001,0.8777,0.8787,0.8797,0.8757,-0.16%,0.8958,0.8892
11/21/2001,0.8791,0.8833,0.8837,0.8752,-0.44%,0.896,0.8904
11/20/2001,0.883,0.8789,0.8844,0.8779,0.50%,0.8962,0.8916
11/19/2001,0.8786,0.8842,0.8854,0.8764,-0.63%,0.8963,0.8925
11/16/2001,0.8842,0.8819,0.8867,0.8804,0.24%,0.8965,0.894
11/15/2001,0.8821,0.8827,0.8856,0.88,-0.11%,0.8966,0.895
11/14/2001,0.8831,0.8802,0.8844,0.877,0.24%,0.8967,0.8964
11/13/2001,0.881,0.8944,0.8944,0.879,-1.50%,0.8969,0.8978
11/12/2001,0.8944,0.8948,0.9019,0.8912,0.02%,0.897,0.8995
11/09/2001,0.8942,0.8925,0.8952,0.8886,0.16%,0.8971,0.9001
11/08/2001,0.8928,0.898,0.8998,0.8904,-0.63%,0.8971,0.9007
11/07/2001,0.8985,0.8946,0.9049,0.8937,0.38%,0.8971,0.9015
11/06/2001,0.8951,0.8978,0.8995,0.8942,-0.33%,0.8971,0.9019
11/05/2001,0.8981,0.9019,0.9019,0.8942,-0.47%,0.8971,0.9026
11/02/2001,0.9023,0.9019,0.9076,0.9006,-0.04%,0.8971,0.903
11/01/2001,0.9027,0.9007,0.9122,0.8992,0.32%,0.8971,0.9031
10/31/2001,0.8998,0.9046,0.908,0.8985,-0.53%,0.897,0.9032
10/30/2001,0.9046,0.9048,0.9103,0.903,-0.01%,0.897,0.9035
10/29/2001,0.9047,0.8927,0.9053,0.8922,1.29%,0.8969,0.9034
10/26/2001,0.8932,0.8924,0.8952,0.8902,0.09%,0.8968,0.9033
10/25/2001,0.8924,0.8941,0.8982,0.8879,-0.19%,0.8969,0.9043
10/24/2001,0.8941,0.8905,0.8946,0.8894,0.44%,0.8969,0.9056
10/23/2001,0.8902,0.8911,0.893,0.8867,-0.22%,0.897,0.9068
10/22/2001,0.8922,0.8983,0.9004,0.8895,-0.78%,0.897,0.9085
10/19/2001,0.8992,0.9033,0.9036,0.8964,-0.41%,0.8971,0.9102
10/18/2001,0.9029,0.903,0.9058,0.9002,-0.10%,0.897,0.9114
10/17/2001,0.9038,0.9086,0.9095,0.9012,-0.50%,0.897,0.9123
10/16/2001,0.9083,0.9085,0.9114,0.9036,-0.12%,0.8969,0.9132
10/15/2001,0.9094,0.9117,0.9139,0.9065,-0.24%,0.8968,0.9137
10/12/2001,0.9116,0.9027,0.9127,0.9013,1.02%,0.8967,0.9142
10/11/2001,0.9024,0.9108,0.9124,0.8986,-0.97%,0.8965,0.9144
10/10/2001,0.9112,0.913,0.916,0.91,-0.22%,0.8965,0.9157
10/09/2001,0.9132,0.9208,0.9228,0.9125,-0.88%,0.8963,0.9162
10/08/2001,0.9213,0.9183,0.9246,0.9163,0.30%,0.8962,0.9165
10/05/2001,0.9185,0.9179,0.9209,0.9155,0.04%,0.8959,0.916
10/04/2001,0.9181,0.9143,0.9187,0.9109,0.38%,0.8957,0.9157
10/03/2001,0.9146,0.9183,0.9238,0.9126,-0.48%,0.8954,0.9155
10/02/2001,0.919,0.9172,0.92,0.9132,0.16%,0.8953,0.9156
10/01/2001,0.9175,0.9103,0.9179,0.9059,0.64%,0.895,0.9152
09/28/2001,0.9117,0.9181,0.9183,0.9082,-0.72%,0.8948,0.915
09/27/2001,0.9183,0.9229,0.9234,0.9156,-0.54%,0.8946,0.9153
09/26/2001,0.9233,0.9232,0.9245,0.919,0.00%,0.8944,0.915
09/25/2001,0.9233,0.9167,0.9252,0.9145,0.69%,0.8941,0.9141
09/24/2001,0.917,0.9136,0.9206,0.9103,0.23%,0.8938,0.9132
09/21/2001,0.9149,0.9276,0.9277,0.9084,-1.40%,0.8936,0.9128
09/20/2001,0.9279,0.9263,0.9296,0.9228,0.12%,0.8934,0.9125
09/19/2001,0.9268,0.927,0.9327,0.9225,-0.08%,0.893,0.9109
09/18/2001,0.9275,0.9249,0.9284,0.9186,0.34%,0.8927,0.9093
09/17/2001,0.9244,0.9234,0.9335,0.9171,0.39%,0.8923,0.9073
09/14/2001,0.9208,0.9108,0.925,0.9079,1.05%,0.892,0.9055
09/13/2001,0.9112,0.9072,0.913,0.9049,0.47%,0.8917,0.9039
09/12/2001,0.9069,0.9113,0.915,0.9006,-0.81%,0.8915,0.9032
09/11/2001,0.9143,0.8984,0.9172,0.895,1.80%,0.8914,0.9028
09/10/2001,0.8981,0.9062,0.9081,0.8973,-1.02%,0.8911,0.9016
09/07/2001,0.9074,0.8957,0.9077,0.8847,1.26%,0.8911,0.9019
09/06/2001,0.8961,0.8866,0.897,0.8823,1.17%,0.8909,0.9013
09/05/2001,0.8857,0.8883,0.8914,0.8844,-0.33%,0.8908,0.9019
09/04/2001,0.8886,0.9077,0.9079,0.8842,-2.05%,0.8909,0.9036
09/03/2001,0.9072,0.9102,0.9106,0.9055,-0.57%,0.8909,0.9052
08/31/2001,0.9124,0.9163,0.92,0.9061,-0.45%,0.8907,0.905
08/30/2001,0.9165,0.9088,0.9185,0.9058,0.79%,0.8905,0.9042
08/29/2001,0.9093,0.9129,0.915,0.9082,-0.36%,0.8903,0.9029
